[2023-11-20 13:48:43,606][numexpr.utils][INFO] - Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
[2023-11-20 13:48:43,607][numexpr.utils][INFO] - NumExpr defaulting to 8 threads.
[2023-11-20 19:39:36,364][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:39:37,231][PML][INFO] - TRAINING EPOCH 932
[2023-11-20 19:39:53,701][PML][INFO] - Evaluating epoch 932
[2023-11-20 19:39:53,701][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:39:56,981][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:39:56,983][PML][INFO] - running k-nn with k=51
[2023-11-20 19:39:56,983][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:39:57,536][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:39:57,536][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:39:58,491][PML][INFO] - TRAINING EPOCH 933
[2023-11-20 19:40:15,019][PML][INFO] - Evaluating epoch 933
[2023-11-20 19:40:15,020][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:40:18,225][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:40:18,227][PML][INFO] - running k-nn with k=51
[2023-11-20 19:40:18,227][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:40:18,801][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:40:18,801][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:40:19,660][PML][INFO] - TRAINING EPOCH 934
[2023-11-20 19:40:36,561][PML][INFO] - Evaluating epoch 934
[2023-11-20 19:40:36,561][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:40:39,830][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:40:39,831][PML][INFO] - running k-nn with k=51
[2023-11-20 19:40:39,831][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:40:40,411][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:40:40,411][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:40:41,366][PML][INFO] - TRAINING EPOCH 935
[2023-11-20 19:40:57,886][PML][INFO] - Evaluating epoch 935
[2023-11-20 19:40:57,887][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:41:01,138][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:41:01,140][PML][INFO] - running k-nn with k=51
[2023-11-20 19:41:01,140][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:41:01,721][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:41:01,721][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:41:02,579][PML][INFO] - TRAINING EPOCH 936
[2023-11-20 19:41:19,821][PML][INFO] - Evaluating epoch 936
[2023-11-20 19:41:19,822][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:41:23,137][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:41:23,139][PML][INFO] - running k-nn with k=51
[2023-11-20 19:41:23,140][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:41:23,696][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:41:23,696][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:41:24,654][PML][INFO] - TRAINING EPOCH 937
[2023-11-20 19:41:41,082][PML][INFO] - Evaluating epoch 937
[2023-11-20 19:41:41,083][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:41:44,372][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:41:44,375][PML][INFO] - running k-nn with k=51
[2023-11-20 19:41:44,375][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:41:44,894][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:41:44,894][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:41:45,730][PML][INFO] - TRAINING EPOCH 938
[2023-11-20 19:42:02,206][PML][INFO] - Evaluating epoch 938
[2023-11-20 19:42:02,207][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:42:05,409][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:42:05,412][PML][INFO] - running k-nn with k=51
[2023-11-20 19:42:05,412][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:42:05,919][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:42:05,919][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:42:06,888][PML][INFO] - TRAINING EPOCH 939
[2023-11-20 19:42:23,289][PML][INFO] - Evaluating epoch 939
[2023-11-20 19:42:23,289][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:42:26,712][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:42:26,714][PML][INFO] - running k-nn with k=51
[2023-11-20 19:42:26,714][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:42:27,298][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:42:27,298][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:42:28,150][PML][INFO] - TRAINING EPOCH 940
[2023-11-20 19:42:44,884][PML][INFO] - Evaluating epoch 940
[2023-11-20 19:42:44,884][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:42:48,185][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:42:48,187][PML][INFO] - running k-nn with k=51
[2023-11-20 19:42:48,187][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:42:48,768][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:42:48,768][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:42:49,734][PML][INFO] - TRAINING EPOCH 941
[2023-11-20 19:43:06,100][PML][INFO] - Evaluating epoch 941
[2023-11-20 19:43:06,101][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:43:09,338][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:43:09,340][PML][INFO] - running k-nn with k=51
[2023-11-20 19:43:09,340][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:43:09,843][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:43:09,844][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:43:10,707][PML][INFO] - TRAINING EPOCH 942
[2023-11-20 19:43:26,961][PML][INFO] - Evaluating epoch 942
[2023-11-20 19:43:26,961][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:43:30,296][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:43:30,299][PML][INFO] - running k-nn with k=51
[2023-11-20 19:43:30,299][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:43:30,843][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:43:30,843][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:43:31,790][PML][INFO] - TRAINING EPOCH 943
[2023-11-20 19:43:48,424][PML][INFO] - Evaluating epoch 943
[2023-11-20 19:43:48,425][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:43:51,746][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:43:51,748][PML][INFO] - running k-nn with k=51
[2023-11-20 19:43:51,749][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:43:52,260][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:43:52,260][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:43:53,113][PML][INFO] - TRAINING EPOCH 944
[2023-11-20 19:44:09,707][PML][INFO] - Evaluating epoch 944
[2023-11-20 19:44:09,707][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:44:13,005][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:44:13,006][PML][INFO] - running k-nn with k=51
[2023-11-20 19:44:13,006][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:44:13,589][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:44:13,590][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:44:14,551][PML][INFO] - TRAINING EPOCH 945
[2023-11-20 19:44:31,589][PML][INFO] - Evaluating epoch 945
[2023-11-20 19:44:31,590][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:44:35,119][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:44:35,121][PML][INFO] - running k-nn with k=51
[2023-11-20 19:44:35,121][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:44:35,660][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:44:35,660][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:44:36,476][PML][INFO] - TRAINING EPOCH 946
[2023-11-20 19:44:53,010][PML][INFO] - Evaluating epoch 946
[2023-11-20 19:44:53,011][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:44:56,316][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:44:56,318][PML][INFO] - running k-nn with k=51
[2023-11-20 19:44:56,318][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:44:56,854][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:44:56,854][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:44:57,703][PML][INFO] - TRAINING EPOCH 947
[2023-11-20 19:45:14,264][PML][INFO] - Evaluating epoch 947
[2023-11-20 19:45:14,265][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:45:17,627][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:45:17,628][PML][INFO] - running k-nn with k=51
[2023-11-20 19:45:17,628][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:45:18,207][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:45:18,207][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:45:19,059][PML][INFO] - TRAINING EPOCH 948
[2023-11-20 19:45:35,909][PML][INFO] - Evaluating epoch 948
[2023-11-20 19:45:35,910][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:45:39,278][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:45:39,280][PML][INFO] - running k-nn with k=51
[2023-11-20 19:45:39,281][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:45:39,863][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:45:39,863][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:45:40,723][PML][INFO] - TRAINING EPOCH 949
[2023-11-20 19:45:57,369][PML][INFO] - Evaluating epoch 949
[2023-11-20 19:45:57,369][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:46:00,656][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:46:00,658][PML][INFO] - running k-nn with k=51
[2023-11-20 19:46:00,659][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:46:01,244][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:46:01,244][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:46:02,098][PML][INFO] - TRAINING EPOCH 950
[2023-11-20 19:46:18,753][PML][INFO] - Evaluating epoch 950
[2023-11-20 19:46:18,753][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:46:22,061][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:46:22,062][PML][INFO] - running k-nn with k=51
[2023-11-20 19:46:22,062][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:46:22,585][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:46:22,585][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:46:23,430][PML][INFO] - TRAINING EPOCH 951
[2023-11-20 19:46:39,998][PML][INFO] - Evaluating epoch 951
[2023-11-20 19:46:39,999][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:46:43,243][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:46:43,245][PML][INFO] - running k-nn with k=51
[2023-11-20 19:46:43,245][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:46:43,839][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:46:43,839][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:46:44,698][PML][INFO] - TRAINING EPOCH 952
[2023-11-20 19:47:01,507][PML][INFO] - Evaluating epoch 952
[2023-11-20 19:47:01,508][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:47:04,862][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:47:04,863][PML][INFO] - running k-nn with k=51
[2023-11-20 19:47:04,864][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:47:05,445][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:47:05,445][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:47:06,299][PML][INFO] - TRAINING EPOCH 953
[2023-11-20 19:47:22,904][PML][INFO] - Evaluating epoch 953
[2023-11-20 19:47:22,905][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:47:26,129][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:47:26,130][PML][INFO] - running k-nn with k=51
[2023-11-20 19:47:26,130][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:47:26,712][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:47:26,713][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:47:27,578][PML][INFO] - TRAINING EPOCH 954
[2023-11-20 19:47:44,115][PML][INFO] - Evaluating epoch 954
[2023-11-20 19:47:44,115][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:47:47,426][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:47:47,428][PML][INFO] - running k-nn with k=51
[2023-11-20 19:47:47,428][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:47:48,004][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:47:48,004][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:47:48,861][PML][INFO] - TRAINING EPOCH 955
[2023-11-20 19:48:06,371][PML][INFO] - Evaluating epoch 955
[2023-11-20 19:48:06,372][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:48:09,618][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:48:09,620][PML][INFO] - running k-nn with k=51
[2023-11-20 19:48:09,620][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:48:10,207][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:48:10,207][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:48:11,022][PML][INFO] - TRAINING EPOCH 956
[2023-11-20 19:48:27,577][PML][INFO] - Evaluating epoch 956
[2023-11-20 19:48:27,578][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:48:30,858][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:48:30,859][PML][INFO] - running k-nn with k=51
[2023-11-20 19:48:30,859][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:48:31,438][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:48:31,439][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:48:32,294][PML][INFO] - TRAINING EPOCH 957
[2023-11-20 19:48:48,971][PML][INFO] - Evaluating epoch 957
[2023-11-20 19:48:48,971][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:48:52,277][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:48:52,278][PML][INFO] - running k-nn with k=51
[2023-11-20 19:48:52,278][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:48:52,859][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:48:52,859][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:48:53,714][PML][INFO] - TRAINING EPOCH 958
[2023-11-20 19:49:10,549][PML][INFO] - Evaluating epoch 958
[2023-11-20 19:49:10,550][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:49:13,787][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:49:13,788][PML][INFO] - running k-nn with k=51
[2023-11-20 19:49:13,788][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:49:14,363][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:49:14,363][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:49:15,231][PML][INFO] - TRAINING EPOCH 959
[2023-11-20 19:49:31,764][PML][INFO] - Evaluating epoch 959
[2023-11-20 19:49:31,765][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:49:35,120][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:49:35,122][PML][INFO] - running k-nn with k=51
[2023-11-20 19:49:35,122][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:49:35,700][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:49:35,701][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:49:36,557][PML][INFO] - TRAINING EPOCH 960
[2023-11-20 19:49:53,407][PML][INFO] - Evaluating epoch 960
[2023-11-20 19:49:53,408][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:49:56,674][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:49:56,675][PML][INFO] - running k-nn with k=51
[2023-11-20 19:49:56,675][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:49:57,193][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:49:57,193][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:49:58,051][PML][INFO] - TRAINING EPOCH 961
[2023-11-20 19:50:14,637][PML][INFO] - Evaluating epoch 961
[2023-11-20 19:50:14,638][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:50:17,967][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:50:17,969][PML][INFO] - running k-nn with k=51
[2023-11-20 19:50:17,969][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:50:18,547][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:50:18,548][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:50:19,389][PML][INFO] - TRAINING EPOCH 962
[2023-11-20 19:50:36,104][PML][INFO] - Evaluating epoch 962
[2023-11-20 19:50:36,105][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:50:39,393][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:50:39,395][PML][INFO] - running k-nn with k=51
[2023-11-20 19:50:39,395][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:50:39,914][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:50:39,914][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:50:40,766][PML][INFO] - TRAINING EPOCH 963
[2023-11-20 19:50:57,280][PML][INFO] - Evaluating epoch 963
[2023-11-20 19:50:57,281][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:51:00,599][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:51:00,600][PML][INFO] - running k-nn with k=51
[2023-11-20 19:51:00,600][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:51:01,181][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:51:01,182][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:51:02,134][PML][INFO] - TRAINING EPOCH 964
[2023-11-20 19:51:18,777][PML][INFO] - Evaluating epoch 964
[2023-11-20 19:51:18,778][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:51:22,180][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:51:22,182][PML][INFO] - running k-nn with k=51
[2023-11-20 19:51:22,182][PML][INFO] - embedding dimensionality is 128
